gameMap,player,reference_timestep,goal,pred_actions,true_actions
StagHunt_f,A,timestep2,Indeterminate,L,RUU
StagHunt_f,A,timestep2,Indeterminate,L,RUU
StagHunt_f,A,timestep2,Indeterminate,L,RUU
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,C,timestep2,Hare1,U,
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,A,timestep2,Indeterminate,L,RUU
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_f,C,timestep2,Hare1,U,
StagHunt_f,C,timestep2,Stag2,U,
StagHunt_f,B,timestep2,Hare2,D,DDR
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_f,C,timestep2,Stag2,U,
StagHunt_f,C,timestep2,Hare1,U,
StagHunt_f,C,timestep2,Indeterminate,U,
StagHunt_f,C,timestep2,Hare1,U,
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_f,C,timestep2,Indeterminate,U,
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,A,timestep2,Stag1,N,RRD
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_g_T23,B,timestep2,Stag1,R,RRR
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_g_T23,C,timestep2,Stag1,N,RRU
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,A,timestep2,Hare2,N,UDL
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,B,timestep2,Stag1,U,UUR
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_h_T2,C,timestep2,Hare2,R,RRU
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,A,timestep2,Stag1,N,LDD
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,B,timestep2,Hare2,N,LDL
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,B,timestep2,Stag1,N,LDL
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
StagHunt_i_T23,C,timestep2,Hare2,D,DDR
